x,true_signal,noisy_signal
1.508973263337809734e-01,-1.138694879879198041e+00,-6.584162676505838085e-01
1.510194115492613787e-01,-1.156892747970271751e+00,-1.043972508668926658e+00
1.511414967647417840e-01,-1.174844390976977682e+00,-1.449593664128997705e+00
1.512635819802221893e-01,-1.192523214929161357e+00,-1.741808578706826260e+00
1.513856671957025946e-01,-1.209903005729642267e+00,-4.950308608949316458e-02
1.515077524111829999e-01,-1.226957967714689568e+00,-1.168412531636968676e+00
1.516298376266634051e-01,-1.243662761599383160e+00,-9.765621761764974318e-01
1.517519228421438104e-01,-1.259992541751987938e+00,-1.101049993132897198e+00
1.518740080576242157e-01,-1.275922992742560158e+00,-1.058519013876981107e+00
1.519960932731046210e-01,-1.291430365112012479e+00,-1.021383134849609409e+00
1.521181784885850263e-01,-1.306491510309024662e+00,-9.402795054315865597e-01
1.522402637040654316e-01,-1.321083914743417687e+00,-1.508695115123753983e+00
1.523623489195458369e-01,-1.335185732905899147e+00,-1.481006726081821379e+00
1.524844341350262422e-01,-1.348775819505465101e+00,-2.219287223684915933e+00
1.526065193505066475e-01,-1.361833760577194186e+00,-1.751985963827964010e+00
1.527286045659870528e-01,-1.374339903514669725e+00,-1.238783505291312315e+00
1.528506897814674581e-01,-1.386275385982863817e+00,-8.637636982315185508e-01
1.529727749969478634e-01,-1.397622163668953421e+00,-1.098102400480861274e+00
1.530948602124282687e-01,-1.408363036830247994e+00,-1.578709208769213168e+00
1.532169454279086740e-01,-1.418481675600186342e+00,-2.050068131642763358e+00
1.533390306433890793e-01,-1.427962644015176030e+00,-2.816642216728892478e+00
1.534611158588694846e-01,-1.436791422726928946e+00,-8.609244353365294034e-01
1.535832010743498899e-01,-1.444954430366911957e+00,-1.739568923621986896e+00
1.537052862898302952e-01,-1.452439043531449370e+00,-1.676671546633478949e+00
1.538273715053107005e-01,-1.459233615358114688e+00,-1.393446631404080316e+00
1.539494567207911058e-01,-1.465327492666070652e+00,-2.168107516362015375e+00
1.540715419362715111e-01,-1.470711031635153265e+00,-1.645602121690921793e+00
1.541936271517519164e-01,-1.475375612000635606e+00,-4.636396371156485952e-01
1.543157123672323217e-01,-1.479313649742791892e+00,-1.226620180454120579e+00
1.544377975827127270e-01,-1.482518608252600067e+00,-1.302894029995871783e+00
1.545598827981931322e-01,-1.484985007957155378e+00,-2.276232246948034721e+00
1.546819680136735375e-01,-1.486708434390641376e+00,-3.649074870993211928e-01
1.548040532291539428e-01,-1.487685544698983175e+00,-2.199082999012154538e+00
1.549261384446343481e-01,-1.487914072568618851e+00,-5.267516948464195936e-01
1.550482236601147534e-01,-1.487392831572133867e+00,-2.544920839166037396e+00
1.551703088755951587e-01,-1.486121716925846048e+00,-7.834389975636358860e-01
1.552923940910755640e-01,-1.484101705656745152e+00,-6.750745711566323859e-01
1.554144793065559693e-01,-1.481334855178551457e+00,-1.893539415842468765e+00
1.555365645220363746e-01,-1.477824300278978820e+00,-1.266534114142537470e+00
1.556586497375167799e-01,-1.473574248522640406e+00,-1.199833962470307824e+00
1.557807349529971852e-01,-1.468589974076353943e+00,-1.875487215692006826e+00
1.559028201684775905e-01,-1.462877809965930975e+00,-2.187436615334396262e+00
1.560249053839579958e-01,-1.456445138775836590e+00,-2.115303810346219393e+00
1.561469905994384011e-01,-1.449300381805403326e+00,-1.178796271825499620e+00
1.562690758149188064e-01,-1.441452986697543182e+00,-1.484010787957245947e+00
1.563911610303992117e-01,-1.432913413558158267e+00,-1.715063930209238530e+00
1.565132462458796170e-01,-1.423693119586665112e+00,-9.403091140034349760e-01
1.566353314613600223e-01,-1.413804542240236994e+00,-1.159770587544498133e+00
1.567574166768404276e-01,-1.403261080956531348e+00,-1.780992444139348096e+00
1.568795018923208329e-01,-1.392077077461780110e+00,-1.992677836970474736e+00
1.570015871078012382e-01,-1.380267794693210703e+00,-1.118636925349172362e+00
1.571236723232816435e-01,-1.367849394366799309e+00,-1.636641078645830305e+00
1.572457575387620488e-01,-1.354838913223347152e+00,-1.305236481957595895e+00
1.573678427542424541e-01,-1.341254237987832054e+00,-5.531047516739732162e-01
1.574899279697228593e-01,-1.327114079078834497e+00,-1.075949959041444748e+00
1.576120131852032646e-01,-1.312437943106750549e+00,-1.743571442983368858e+00
1.577340984006836699e-01,-1.297246104201211114e+00,-1.216915509291324637e+00
1.578561836161640752e-01,-1.281559574209891084e+00,-1.757882050617584957e+00
1.579782688316444805e-01,-1.265400071812543104e+00,-4.611389938381812437e-01
1.581003540471248858e-01,-1.248789990595683186e+00,-1.529579365397293556e+00
1.582224392626052911e-01,-1.231752366134884591e+00,-1.128116992648075190e+00
1.583445244780856964e-01,-1.214310842133097035e+00,-1.060444554793380956e+00
1.584666096935661017e-01,-1.196489635664801376e+00,-1.116864401477950075e+00
1.585886949090465070e-01,-1.178313501577113565e+00,-2.157587979145382917e+00
1.587107801245269123e-01,-1.159807696100203733e+00,-1.883018228091867918e+00
1.588328653400073176e-01,-1.140997939720553855e+00,-1.367173077505099643e+00
1.589549505554877229e-01,-1.121910379371658273e+00,-9.621944627058929278e-01
1.590770357709681282e-01,-1.102571549997784395e+00,-1.171461157140669673e+00
1.591991209864485335e-01,-1.083008335547322343e+00,-1.561582072122830844e+00
1.593212062019289388e-01,-1.063247929453111862e+00,-1.737460089013962428e+00
1.594432914174093441e-01,-1.043317794657833808e+00,-1.244096566907505697e+00
1.595653766328897494e-01,-1.023245623243321800e+00,-1.257483645583183485e+00
1.596874618483701547e-01,-1.003059295723126354e+00,-7.466410669267480316e-01
1.598095470638505600e-01,-9.827868400582268071e-01,-1.145946071137385891e+00
1.599316322793309653e-01,-9.624563904561698191e-01,-6.611025622415049874e-01
1.600537174948113706e-01,-9.420961460142316390e-01,-1.239421030874434226e+00
1.601758027102917759e-01,-9.217343292674390343e-01,-1.049713163874573141e+00
1.602978879257721812e-01,-9.013991447024162218e-01,-1.075422334523725931e+00
1.604199731412525864e-01,-8.811187372980758825e-01,-1.272302220749120805e+00
1.605420583567329917e-01,-8.609211511541401407e-01,-5.483618229372750896e-01
1.606641435722133970e-01,-8.408342882683371711e-01,-1.247632286815590685e+00
1.607862287876938023e-01,-8.208858675229112611e-01,-1.081706622508220805e+00
1.609083140031742076e-01,-8.011033839407670776e-01,-8.376632069148657322e-01
1.610303992186546129e-01,-7.815140682711757547e-01,-1.430203896249545803e+00
1.611524844341350182e-01,-7.621448469645062396e-01,-9.246123261247558567e-01
1.612745696496154235e-01,-7.430223025948002880e-01,-1.098675482466194619e+00
1.613966548650958288e-01,-7.241726347884755999e-01,-9.182497310296003912e-01
1.615187400805762341e-01,-7.056216217165705018e-01,-7.355856230521158334e-01
1.616408252960566394e-01,-6.873945822071905187e-01,-1.087351393777522990e+00
1.617629105115370447e-01,-6.695163385338833706e-01,-7.795542284440611924e-01
1.618849957270174500e-01,-6.520111799346719472e-01,2.323196241417635477e-03
1.620070809424978553e-01,-6.349028269154040061e-01,-6.478021060426475408e-01
1.621291661579782606e-01,-6.182143963899249250e-01,-4.558330988031256137e-02
1.622512513734586659e-01,-6.019683677083453865e-01,-4.287211467049650282e-01
1.623733365889390712e-01,-5.861865496233708006e-01,-1.991062447139625990e-01
1.624954218044194765e-01,-5.708900482432830437e-01,-9.581195326286959801e-01
1.626175070198998818e-01,-5.560992360187078098e-01,-5.036456534759514714e-01
1.627395922353802871e-01,-5.418337218087837526e-01,-4.748772605010457837e-01
1.628616774508606924e-01,-5.281123220707646393e-01,-8.344251915082324667e-01
1.629837626663410977e-01,-5.149530332154232948e-01,-9.263671953625641775e-01
1.631058478818215030e-01,-5.023730051689359044e-01,-1.247505699122585021e+00
1.632279330973019082e-01,-4.903885161800963233e-01,2.576813022957196719e-01
1.633500183127823135e-01,-4.790149489099629343e-01,-9.652163935862116961e-01
1.634721035282627188e-01,-4.682667678390698418e-01,2.048437687720802147e-01
1.635941887437431241e-01,-4.581574980254484730e-01,-6.919040848543751565e-01
1.637162739592235294e-01,-4.486997052446998202e-01,-8.799463551070667577e-01
1.638383591747039347e-01,-4.399049775413279573e-01,-1.286454073888291250e-01
1.639604443901843400e-01,-4.317839082184727340e-01,-7.473798790919012891e-01
1.640825296056647453e-01,-4.243460802910540841e-01,-1.401166208289156279e-01
1.642046148211451506e-01,-4.176000524252033164e-01,-5.840059348513081394e-01
1.643267000366255559e-01,-4.115533463846556828e-01,-1.713410983257623033e-01
1.644487852521059612e-01,-4.062124360025712866e-01,-8.903054679561237528e-01
1.645708704675863665e-01,-4.015827376950041883e-01,1.409279129737994740e-02
1.646929556830667718e-01,-3.976686025299718819e-01,-1.536822611984695885e-01
1.648150408985471771e-01,-3.944733098637914215e-01,-8.542986548951223558e-01
1.649371261140275824e-01,-3.919990625540396567e-01,9.294687979533311495e-01
1.650592113295079877e-01,-3.902469837561808319e-01,-1.201854705559338155e-01
1.651812965449883930e-01,-3.892171153085699498e-01,7.560164199566994370e-01
1.653033817604687983e-01,-3.889084177082082761e-01,4.112254916661712834e-01
1.654254669759492036e-01,-3.893187716772871232e-01,-4.837361617861790086e-01
1.655475521914296089e-01,-3.904449813182122586e-01,-5.965808586204837116e-01
1.656696374069100142e-01,-3.922827788524706483e-01,-5.940123705628712614e-01
1.657917226223904195e-01,-3.948268309363668904e-01,-1.309841106150271939e+00
1.659138078378708248e-01,-3.980707465443407145e-01,-7.459883062191143832e-01
1.660358930533512301e-01,-4.020070864082675444e-01,-2.786240744182822415e-01
1.661579782688316353e-01,-4.066273739988602864e-01,3.563514064435439055e-01
1.662800634843120406e-01,-4.119221080330167095e-01,-7.983080495221177575e-01
1.664021486997924459e-01,-4.178807764887200737e-01,2.314752319278523540e-02
1.665242339152728512e-01,-4.244918721068687839e-01,-1.050788542858528185e+00
1.666463191307532565e-01,-4.317429093572468513e-01,-7.249029219628130294e-01
1.667684043462336618e-01,-4.396204428436677469e-01,-6.684407399884306766e-01
1.668904895617140671e-01,-4.481100871212289616e-01,-2.622045463724822500e-01
1.670125747771944724e-01,-4.571965378965130999e-01,-2.285417145361074709e-01
1.671346599926748777e-01,-4.668635945795823750e-01,1.430727782759022571e-02
1.672567452081552830e-01,-4.770941841545572881e-01,-9.167570395208896050e-02
1.673788304236356883e-01,-4.878703863336950053e-01,-3.662862786324491138e-01
1.675009156391160936e-01,-4.991734599579590315e-01,-3.039909882036478384e-01
1.676230008545964989e-01,-5.109838706052495239e-01,2.832814749435167423e-01
1.677450860700769042e-01,-5.232813193656851158e-01,-7.787444099818165988e-01
1.678671712855573095e-01,-5.360447727416109975e-01,-1.486806132080299436e-01
1.679892565010377148e-01,-5.492524936283547099e-01,-1.453324456877480575e+00
1.681113417165181201e-01,-5.628820733301589385e-01,-3.572149518813546587e-01
1.682334269319985254e-01,-5.769104645642019191e-01,-8.185352358037556453e-01
1.683555121474789307e-01,-5.913140154041574004e-01,-5.900284241884024006e-01
1.684775973629593360e-01,-6.060685041133702100e-01,-8.602538158651862332e-02
1.685996825784397413e-01,-6.211491748164088555e-01,-5.388272700532100723e-01
1.687217677939201466e-01,-6.365307739565291278e-01,-1.939370033520654846e-01
1.688438530094005519e-01,-6.521875874854272670e-01,8.469482008377515747e-02
1.689659382248809572e-01,-6.680934787305563560e-01,-4.735464942976960745e-01
1.690880234403613624e-01,-6.842219268843647839e-01,-9.870139457412063777e-02
1.692101086558417677e-01,-7.005460660587720101e-01,-8.638265548983758979e-01
1.693321938713221730e-01,-7.170387248474887620e-01,-7.211436659822957340e-01
1.694542790868025783e-01,-7.336724663379690092e-01,-9.949821745372080528e-01
1.695763643022829836e-01,-7.504196285141466749e-01,-2.289308311909586946e-01
1.696984495177633889e-01,-7.672523649905262921e-01,-5.602066880937287552e-01
1.698205347332437942e-01,-7.841426860177154179e-01,-1.037759916965176776e+00
1.699426199487241995e-01,-8.010624996990820534e-01,-7.237280828759159457e-01
1.700647051642046048e-01,-8.179836533579151192e-01,-2.971994589486242067e-01
1.701867903796850101e-01,-8.348779749942378814e-01,-8.545119705132144805e-01
1.703088755951654154e-01,-8.517173147703015479e-01,-1.326183720195183380e+00
1.704309608106458207e-01,-8.684735864637324054e-01,-8.025177085700263557e-01
1.705530460261262260e-01,-8.851188088273658217e-01,-1.875401604361835783e+00
1.706751312416066313e-01,-9.016251467949282228e-01,-5.172398245951908002e-01
1.707972164570870366e-01,-9.179649524719618592e-01,-1.128628746134302085e+00
1.709193016725674419e-01,-9.341108058516807144e-01,-1.168766173991234059e+00
1.710413868880478472e-01,-9.500355551959200895e-01,-5.121877158061667323e-01
1.711634721035282525e-01,-9.657123570217125419e-01,-1.648293795634296899e+00
1.712855573190086578e-01,-9.811147156347347353e-01,-7.565394224555821445e-03
1.714076425344890631e-01,-9.962165221514418523e-01,-1.236337543020553431e+00
1.715297277499694684e-01,-1.010992092952510024e+00,-1.272617564644957566e+00
1.716518129654498737e-01,-1.025416207511017141e+00,-5.148038359274356157e-01
1.717738981809302790e-01,-1.039464145539724882e+00,-6.851165089845115963e-01
1.718959833964106843e-01,-1.053111723402820443e+00,1.725031361347175718e-01
1.720180686118910895e-01,-1.066335329738564486e+00,-1.171938321554324425e+00
1.721401538273714948e-01,-1.079111960240442425e+00,-1.139315279572647333e+00
1.722622390428519001e-01,-1.091419251545664437e+00,-1.831077241527291122e+00
1.723843242583323054e-01,-1.103235514181168941e+00,-1.269286652855581510e+00
1.725064094738127107e-01,-1.114539764518663656e+00,-1.475255412304541602e+00
1.726284946892931160e-01,-1.125311755691711602e+00,-1.349695262244461125e+00
1.727505799047735213e-01,-1.135532007429365997e+00,-2.007625885706343816e+00
1.728726651202539266e-01,-1.145181834762513340e+00,-3.148780548152563252e-01
1.729947503357343319e-01,-1.154243375560647600e+00,-1.862545116773467901e+00
1.731168355512147372e-01,-1.162699616858611451e+00,-2.563801016054467752e+00
1.732389207666951425e-01,-1.170534419934565529e+00,-1.764746630726075072e+00
1.733610059821755478e-01,-1.177732544102299883e+00,-1.479652320500375318e+00
1.734830911976559531e-01,-1.184279669182893180e+00,-1.759056700811452156e+00
1.736051764131363584e-01,-1.190162416622663200e+00,-6.410106462564070240e-01
1.737272616286167637e-01,-1.195368369226352812e+00,-1.264287958524399791e+00
1.738493468440971690e-01,-1.199886089476514872e+00,-1.187193287273285325e+00
1.739714320595775743e-01,-1.203705136412160925e+00,-8.985092542594546039e-01
1.740935172750579796e-01,-1.206816081041841127e+00,-1.063809817552782144e+00
1.742156024905383849e-01,-1.209210520268482636e+00,-7.199268715454612000e-01
1.743376877060187902e-01,-1.210881089305510194e+00,-1.765619866123582682e+00
1.744597729214991955e-01,-1.211821472565977054e+00,-1.485580522905692868e+00
1.745818581369796008e-01,-1.212026413008698400e+00,-8.790428399739295129e-01
1.747039433524600061e-01,-1.211491719927630051e+00,-2.478768950969745255e+00
1.748260285679404114e-01,-1.210214275173045140e+00,-1.897806514831665403e+00
1.749481137834208166e-01,-1.208192037795345453e+00,-9.576959217053722107e-01
1.750701989989012219e-01,-1.205424047104685759e+00,-1.445548564602148423e+00
1.751922842143816272e-01,-1.201910424141907185e+00,-7.338566490870583880e-01
1.753143694298620325e-01,-1.197652371558610263e+00,-7.930622231320288984e-01
1.754364546453424378e-01,-1.192652171906553704e+00,-1.791698612002072810e+00
1.755585398608228431e-01,-1.186913184338881599e+00,-9.835846406054410407e-01
1.756806250763032484e-01,-1.180439839728041562e+00,-5.795909118942883520e-01
1.758027102917836537e-01,-1.173237634207565216e+00,-1.099520433382079165e+00
1.759247955072640590e-01,-1.165313121147214748e+00,-1.654045559770149332e+00
1.760468807227444643e-01,-1.156673901573295637e+00,-7.169789306166105547e-01
1.761689659382248696e-01,-1.147328613048228085e+00,-8.296163497712303325e-01
1.762910511537052749e-01,-1.137286917025724042e+00,-8.659815252763258808e-01
1.764131363691856802e-01,-1.126559484700182745e+00,-7.685900379816869021e-01
1.765352215846660855e-01,-1.115157981371100782e+00,-2.612464411484910265e+00
1.766573068001464908e-01,-1.103095049345514056e+00,-6.626262688050282845e-01
1.767793920156268961e-01,-1.090384289403588003e+00,-1.863183841141002883e-01
1.769014772311073014e-01,-1.077040240854653552e+00,-8.587210035400070218e-01
1.770235624465877067e-01,-1.063078360212996065e+00,-9.667138619631326923e-01
1.771456476620681120e-01,-1.048514998524771036e+00,-7.002956618290514523e-01
1.772677328775485173e-01,-1.033367377379394769e+00,-8.642546405368370932e-01
